Level	Rule Name	Subject	Property	Value
ERROR	multiple_definitions	PECO:0001066	IAO:0000115	A pesticide exposure (PECO:0007167) involving the application of a nematicide; a chemical entity or mixture of chemical entities to kill plant-parasitic nematodes.
ERROR	multiple_definitions	PECO:0001066	IAO:0000115	An exposure to a chemical that has the role of nematicide
ERROR	multiple_definitions	PECO:0007041	IAO:0000115	A chemical exposure (PECO:0007189) involving the use of antibiotic for selection purposes.
ERROR	multiple_definitions	PECO:0007041	IAO:0000115	An exposure to a chemical that has the role of antimicrobial agent
ERROR	multiple_definitions	PECO:0007066	IAO:0000115	A growth hormone exposure (PECO:0007165) involving the use of cytokinin (or its homolog) growth hormone.
ERROR	multiple_definitions	PECO:0007066	IAO:0000115	An exposure to a chemical that has the role of cytokinin
ERROR	multiple_definitions	PECO:0007074	IAO:0000115	A growth hormone exposure (PECO:0007165) involving the use of auxin (or its homolog).
ERROR	multiple_definitions	PECO:0007074	IAO:0000115	An exposure to a chemical that has the role of auxin
ERROR	multiple_definitions	PECO:0007085	IAO:0000115	A plant nutrient exposure (PECO:0007241) involving the use of a fertilizer, a combination of plant nutrients.
ERROR	multiple_definitions	PECO:0007085	IAO:0000115	An exposure to a chemical that has the role of fertilizer
ERROR	multiple_definitions	PECO:0007165	IAO:0000115	A chemical exposure (PECO:0007189) involving the application of one or more plant growth hormones.
ERROR	multiple_definitions	PECO:0007165	IAO:0000115	An exposure to a chemical that has the role of growth hormone
ERROR	multiple_definitions	PECO:0007167	IAO:0000115	A chemical exposure (PECO:0007189) involving the application of a pesticide; a chemical entity or mixture of chemical entities.
ERROR	multiple_definitions	PECO:0007167	IAO:0000115	An exposure to a chemical that has the role of pesticide
ERROR	multiple_definitions	PECO:0007183	IAO:0000115	A pesticide exposure (PECO:0007167) involving the application of a herbicide; a chemical entity or mixture of chemical entities.
ERROR	multiple_definitions	PECO:0007183	IAO:0000115	An exposure to a chemical that has the role of herbicide
ERROR	multiple_definitions	PECO:0007239	IAO:0000115	An exposure to a chemical that has the role of micronutrient
ERROR	multiple_definitions	PECO:0007239	IAO:0000115	The treatment involving exposure of plant to elements that are required in tiny quantities for growth, as supplement to study various types of responses.
ERROR	multiple_definitions	PECO:0007268	IAO:0000115	A pesticide exposure (PECO:0007167) involving the application of a fungicide; a chemical entity or mixture of chemical entities.
ERROR	multiple_definitions	PECO:0007268	IAO:0000115	An exposure to a chemical that has the role of fungicide
ERROR	multiple_definitions	PECO:0007632	IAO:0000115	A pesticide exposure (PECO:0007167) involving the application of an insecticide; a chemical entity or mixture of chemical entities.
ERROR	multiple_definitions	PECO:0007632	IAO:0000115	An exposure to a chemical that has the role of insecticide
ERROR	missing_ontology_license	http://purl.obolibrary.org/obo/peco.owl	dc:license	
ERROR	missing_ontology_title	http://purl.obolibrary.org/obo/peco.owl	dc:title	
ERROR	missing_ontology_description	http://purl.obolibrary.org/obo/peco.owl	dc:description	
ERROR	multiple_labels	PECO:0007041	rdfs:label	antibiotic exposure
ERROR	multiple_labels	PECO:0007041	rdfs:label	antimicrobial agent exposure
ERROR	duplicate_definition	PECO:0007320	IAO:0000115	The treatment involving exposure of plant to the pest Meloidogyne oryzae. It is a causal agent for rice root knot nematode disease.
ERROR	duplicate_definition	PECO:0007370	IAO:0000115	The treatment involving exposure of plant to the pest Meloidogyne oryzae. It is a causal agent for rice root knot nematode disease.
ERROR	duplicate_definition	PECO:0007371	IAO:0000115	The treatment involving exposure of plant to the pest Meloidogyne oryzae. It is a causal agent for rice root knot nematode disease.
ERROR	duplicate_definition	PECO:0007372	IAO:0000115	The treatment involving exposure of plant to the pest Meloidogyne oryzae. It is a causal agent for rice root knot nematode disease.
ERROR	duplicate_definition	PECO:0007375	IAO:0000115	The treatment involving exposure of plant to the pest Meloidogyne oryzae. It is a causal agent for rice root knot nematode disease.
ERROR	duplicate_definition	PECO:0007324	IAO:0000115	The treatment involving exposure of plant to the pest Hirschmaniella imamuri. It is a causal agent for rice root nematode disease.
ERROR	duplicate_definition	PECO:0007325	IAO:0000115	The treatment involving exposure of plant to the pest Hirschmaniella imamuri. It is a causal agent for rice root nematode disease.
WARN	missing_obsolete_label	PECO:0001002	rdfs:label	plant growth environment
WARN	missing_obsolete_label	PECO:0007006	rdfs:label	monocot mixed crop neighbor
WARN	missing_obsolete_label	PECO:0007007	rdfs:label	monocot weed plant neighbor
WARN	missing_obsolete_label	PECO:0007039	rdfs:label	dicot weed plant neighbor
WARN	missing_obsolete_label	PECO:0007040	rdfs:label	dicot mixed crop neighbor
WARN	missing_obsolete_label	PECO:0007056	rdfs:label	soil flora
WARN	missing_obsolete_label	PECO:0007057	rdfs:label	soil fauna
WARN	missing_obsolete_label	PECO:0007108	rdfs:label	Proteobacterial plant exposure
WARN	missing_obsolete_label	PECO:0007124	rdfs:label	pest/pathogen/animal/plant environment
WARN	missing_obsolete_label	PECO:0007125	rdfs:label	genetic environment
WARN	missing_obsolete_label	PECO:0007150	rdfs:label	facultative anaerobic environment
WARN	missing_obsolete_label	PECO:0007237	rdfs:label	normal temperature regimen
WARN	missing_obsolete_label	PECO:0007238	rdfs:label	optimal temperature regimen
WARN	missing_obsolete_label	PECO:0007351	rdfs:label	genetic background
WARN	missing_obsolete_label	PECO:0007353	rdfs:label	germplasm
WARN	missing_obsolete_label	PECO:0007355	rdfs:label	genotype
WARN	missing_obsolete_label	PECO:0007380	rdfs:label	cytoplasmic genetic background
WARN	missing_obsolete_label	PECO:0007381	rdfs:label	nuclear genetic background
WARN	missing_obsolete_label	PECO:0007393	rdfs:label	sub-sahara region
WARN	missing_definition	PECO:0007004	IAO:0000115	
WARN	missing_definition	PECO:0007075	IAO:0000115	
WARN	missing_definition	PECO:0007076	IAO:0000115	
WARN	missing_definition	PECO:0007081	IAO:0000115	
WARN	missing_definition	PECO:0007082	IAO:0000115	
WARN	missing_definition	PECO:0007156	IAO:0000115	
WARN	missing_definition	PECO:0007157	IAO:0000115	
WARN	missing_definition	PECO:0007158	IAO:0000115	
WARN	missing_definition	PECO:0007159	IAO:0000115	
WARN	missing_definition	PECO:0007193	IAO:0000115	
WARN	missing_definition	PECO:0007271	IAO:0000115	
WARN	missing_definition	PECO:0007373	IAO:0000115	
WARN	missing_definition	PECO:0007395	IAO:0000115	
WARN	missing_definition	PECO:0007404	IAO:0000115	
WARN	missing_definition	PECO:0007405	IAO:0000115	
WARN	missing_definition	PECO:0007406	IAO:0000115	
WARN	missing_definition	PECO:0007610	IAO:0000115	
WARN	missing_definition	PECO:0007611	IAO:0000115	
WARN	missing_definition	PECO:0007612	IAO:0000115	
WARN	missing_definition	PECO:0007613	IAO:0000115	
WARN	missing_definition	PECO:0007614	IAO:0000115	
WARN	missing_definition	PECO:0007615	IAO:0000115	
WARN	missing_definition	PECO:0007616	IAO:0000115	
WARN	missing_definition	PECO:0007617	IAO:0000115	
WARN	missing_definition	PECO:0007618	IAO:0000115	
WARN	missing_definition	PECO:0007619	IAO:0000115	
WARN	missing_definition	PECO:0007620	IAO:0000115	
WARN	missing_definition	PECO:0007621	IAO:0000115	
WARN	missing_definition	PECO:0007622	IAO:0000115	
WARN	missing_definition	PECO:0007623	IAO:0000115	
WARN	missing_definition	PECO:0007624	IAO:0000115	
WARN	missing_definition	PECO:0007625	IAO:0000115	
WARN	missing_definition	PECO:0007626	IAO:0000115	
WARN	missing_definition	obo:peco#part_of	IAO:0000115	
