IRI	Label	Issue
http://biohackathon.org/resource/faldo#begin	begin	not an RO property
http://biohackathon.org/resource/faldo#end	end	not an RO property
http://biohackathon.org/resource/faldo#location	location	not an RO property
http://biohackathon.org/resource/faldo#reference	reference	not an RO property
http://purl.obolibrary.org/obo/GENO_0000207	has_sequence_attribute	not an RO property
http://purl.obolibrary.org/obo/GENO_0000211	bears_concretization_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000220	is_genotype_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000222	has_genotype	not an RO property
http://purl.obolibrary.org/obo/GENO_0000231	has_proper_part	not an RO property
http://purl.obolibrary.org/obo/GENO_0000239	has_sequence	not an RO property
http://purl.obolibrary.org/obo/GENO_0000242	obsolete_specifies	not an RO property
http://purl.obolibrary.org/obo/GENO_0000243	obsolete_approximates_sequence	not an RO property
http://purl.obolibrary.org/obo/GENO_0000244	obsolete_resolves_to_sequence	not an RO property
http://purl.obolibrary.org/obo/GENO_0000248	is_proper_part_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000251	is_sequence_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000252	is_subject_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000253	obsolete_is_specified_by	not an RO property
http://purl.obolibrary.org/obo/GENO_0000359	obsolete_is_phenotype_of_genotype	not an RO property
http://purl.obolibrary.org/obo/GENO_0000368	obsolete_participates_in_inheritance_process	not an RO property
http://purl.obolibrary.org/obo/GENO_0000382	has_variant_part	not an RO property
http://purl.obolibrary.org/obo/GENO_0000383	is_variant_part_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000385	has_reference_part	not an RO property
http://purl.obolibrary.org/obo/GENO_0000387	is_reference_part_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000408	is_allele_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000410	obsolete_is_genetic_variant_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000411	obsolete_has_genetic_variant	not an RO property
http://purl.obolibrary.org/obo/GENO_0000413	has_allele	not an RO property
http://purl.obolibrary.org/obo/GENO_0000414	targets_gene	not an RO property
http://purl.obolibrary.org/obo/GENO_0000418	has_affected_feature	not an RO property
http://purl.obolibrary.org/obo/GENO_0000443	is_expression_variant_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000445	is_feature_affected_by	not an RO property
http://purl.obolibrary.org/obo/GENO_0000447	is_gene_target_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000449	has_expression_variant	not an RO property
http://purl.obolibrary.org/obo/GENO_0000486	obsolete_is_variant_with	not an RO property
http://purl.obolibrary.org/obo/GENO_0000488	obsolete_is_expression_variant_with	not an RO property
http://purl.obolibrary.org/obo/GENO_0000580	has_qualifier	not an RO property
http://purl.obolibrary.org/obo/GENO_0000608	has_zygosity	not an RO property
http://purl.obolibrary.org/obo/GENO_0000610	is_reference_allele_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000626	has_staining_intensity	not an RO property
http://purl.obolibrary.org/obo/GENO_0000634	is_targeted_by	not an RO property
http://purl.obolibrary.org/obo/GENO_0000639	sequence_derives_from	not an RO property
http://purl.obolibrary.org/obo/GENO_0000641	is_variant_allele_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000650	has_sex_agnostic_part	not an RO property
http://purl.obolibrary.org/obo/GENO_0000651	is_mutant_allele_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000652	is_polymorphic_allele_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000653	is_wild_type_allele_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000654	has_sequence_part	not an RO property
http://purl.obolibrary.org/obo/GENO_0000655	is_sequence_part_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000661	is_sex_agnostic_part_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000683	varies_with	not an RO property
http://purl.obolibrary.org/obo/GENO_0000708	faldo properties	not an RO property
http://purl.obolibrary.org/obo/GENO_0000726	has_sequence_feature	not an RO property
http://purl.obolibrary.org/obo/GENO_0000740	has_inferred_phenotype	not an RO property
http://purl.obolibrary.org/obo/GENO_0000741	obsolete_has_regulatory_part	not an RO property
http://purl.obolibrary.org/obo/GENO_0000742	obsolete_is_alteration_within	not an RO property
http://purl.obolibrary.org/obo/GENO_0000743	has_asserted_phenotype	not an RO property
http://purl.obolibrary.org/obo/GENO_0000761	is_regulatory_part_of	not an RO property
http://purl.obolibrary.org/obo/GENO_0000767	obsolete_has_position_component	not an RO property
http://purl.obolibrary.org/obo/GENO_0000783	has_sequence_unit	not an RO property
http://purl.obolibrary.org/obo/GENO_0000784	completely_varies_with	not an RO property
http://purl.obolibrary.org/obo/GENO_0000790	related_condition	not an RO property
http://purl.obolibrary.org/obo/GENO_0000791	inferred_to_cause_condition	not an RO property
http://purl.obolibrary.org/obo/GENO_0000793	inferred_to_contribute_to_condition	not an RO property
http://purl.obolibrary.org/obo/GENO_0000794	inferred_to_correlate_with_condition	not an RO property
http://purl.obolibrary.org/obo/GENO_0000840	pathogenic_for_condition	not an RO property
http://purl.obolibrary.org/obo/GENO_0000841	likely_pathogenic_for_condition	not an RO property
http://purl.obolibrary.org/obo/GENO_0000842	non-causal_for_condition	not an RO property
http://purl.obolibrary.org/obo/GENO_0000843	benign_for_condition	not an RO property
http://purl.obolibrary.org/obo/GENO_0000844	likely_benign_for_condition	not an RO property
http://purl.obolibrary.org/obo/GENO_0000845	has_uncertain_significance_for_condition	not an RO property
http://purl.obolibrary.org/obo/GENO_0000846	has_qualifying_process	not an RO property
http://purl.obolibrary.org/obo/GENO_0000847	has_qualifying_environment	not an RO property
http://purl.obolibrary.org/obo/GENO_0000849	is_candidate_variant_for	not an RO property
http://purl.obolibrary.org/obo/GENO_0000903	has_location	not an RO property
http://purl.obolibrary.org/obo/GENO_0000906	on strand	not an RO property
http://purl.obolibrary.org/obo/GENO_0000957	has_defining_location	not an RO property
http://purl.obolibrary.org/obo/GENO_0000958	has_defining_sequence	not an RO property
http://purl.obolibrary.org/obo/GENO_0000959	has_defining_feature	not an RO property
http://purl.obolibrary.org/obo/GENO_0000966	has_interval	not an RO property
http://purl.obolibrary.org/obo/GENO_0000967	has_reference_sequence	not an RO property
http://purl.obolibrary.org/obo/GENO_0000968	sequence role	not an RO property
http://purl.obolibrary.org/obo/IAO_0000136	is about	not an RO property
http://purl.obolibrary.org/obo/IAO_0000219	denotes	not an RO property
http://purl.obolibrary.org/obo/OBI_0000293	has_specified_input	not an RO property
http://purl.obolibrary.org/obo/OBI_0000299	has_specified_output	not an RO property
http://purl.obolibrary.org/obo/RO_000244	molecularly controls	not an RO property
http://purl.org/oban/association_has_object	association has object	not an RO property
http://purl.org/oban/association_has_predicate	association has predicate	not an RO property
http://purl.org/oban/association_has_subject	association has subject	not an RO property
http://biohackathon.org/resource/faldo#position	position	not an RO property
http://purl.obolibrary.org/obo/GENO_0000678	has_extent	not an RO property
http://purl.obolibrary.org/obo/GENO_0000703	has_sequence_string	not an RO property
http://purl.obolibrary.org/obo/GENO_0000712	obsoletedataproperty	not an RO property
http://purl.obolibrary.org/obo/GENO_0000866	has_quantifier	not an RO property
http://purl.obolibrary.org/obo/GENO_0000894	start_position	not an RO property
http://purl.obolibrary.org/obo/GENO_0000895	end_position	not an RO property
http://purl.obolibrary.org/obo/GENO_0000896	has_string	not an RO property
http://purl.obolibrary.org/obo/GENO_0000917	has_member_count	not an RO property
