Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	ONTONEO:00000134	IAO:0000115	A serology that consists of the testing of blood serum to detect the presence of antibodies against a Zika virus.@en
ERROR	duplicate_definition	ONTONEO:00000135	IAO:0000115	A serology that consists of the testing of blood serum to detect the presence of antibodies against a Zika virus.@en
ERROR	duplicate_definition	ONTONEO:10000010	IAO:0000115	A relationship that holds between two material entities, an injury and the entity injured.@en
ERROR	duplicate_definition	ONTONEO:10000011	IAO:0000115	A relationship that holds between two material entities, an injury and the entity injured.@en
ERROR	duplicate_label	ONTONEO:00000199	rdfs:label	primípara@pt-br
ERROR	duplicate_label	ONTONEO:00000203	rdfs:label	primípara@pt-br
ERROR	duplicate_label	ONTONEO:00000199	rdfs:label	primipara@en
ERROR	duplicate_label	ONTONEO:00000203	rdfs:label	primipara@en
ERROR	duplicate_label	ONTONEO:00000272	rdfs:label	parto vaginal@pt-br
ERROR	duplicate_label	ONTONEO:00000282	rdfs:label	parto vaginal@pt-br
ERROR	duplicate_label	ONTONEO:00000067	rdfs:label	acompanhamento pré-natal@pt-br
ERROR	duplicate_label	ONTONEO:00000124	rdfs:label	acompanhamento pré-natal@pt-br
ERROR	duplicate_label	ONTONEO:90000083	rdfs:label	90
ERROR	duplicate_label	ONTONEO:90000088	rdfs:label	90
ERROR	duplicate_label	ONTONEO:90000028	rdfs:label	85
ERROR	duplicate_label	ONTONEO:90000117	rdfs:label	85
ERROR	duplicate_label	ONTONEO:90000087	rdfs:label	80
ERROR	duplicate_label	ONTONEO:90000104	rdfs:label	80
ERROR	duplicate_label	ONTONEO:90000086	rdfs:label	70
ERROR	duplicate_label	ONTONEO:90000108	rdfs:label	70
ERROR	duplicate_label	ONTONEO:90000102	rdfs:label	120
ERROR	duplicate_label	ONTONEO:90000110	rdfs:label	120
ERROR	duplicate_label	ONTONEO:90000084	rdfs:label	110
ERROR	duplicate_label	ONTONEO:90000101	rdfs:label	110
ERROR	duplicate_label	ONTONEO:90000089	rdfs:label	100
ERROR	duplicate_label	ONTONEO:90000100	rdfs:label	100
ERROR	duplicate_label	ONTONEO:00000190	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000191	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000192	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000193	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000194	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000195	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000198	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000199	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000200	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000201	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000205	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000206	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000207	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000208	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000211	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000212	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000219	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000220	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000221	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000222	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000223	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000224	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000225	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000226	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000230	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000239	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000247	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000254	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000255	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000256	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000258	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000264	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000265	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000266	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000267	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000273	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000274	rdfs:label	@pt-br
ERROR	duplicate_label	ONTONEO:00000279	rdfs:label	@pt-br
